price,beds,baths,sqft,pets,Kitchen,Features,Unique,Parking,term_length,latitude,longitude,postal_code,link
"$3,400",2 Beds,2 Baths,"1,400 Sqft","Dogs OK, Cats OK","Garbage Disposal, Microwave, Refrigerator, Stainless Steel Appliances, Stove",,"Granite Countertops, Outdoor Parking, Pet Friendly, Snow Removal",Garage,,41.908496,-87.638261,60610,https://www.apartmentguide.com/rent/1429-N-Sedgwick-St-Chicago-IL-LV2414719101/
"$1,600",2 Beds,1 Bath,980 Sqft,Cats OK,"Gas Stove, Microwave",,"Ceiling Fans, Heat, Pet Friendly",,,41.954162,-87.7052332,60618,https://www.apartmentguide.com/rent/3052-W-Irving-Park-Rd-Chicago-IL-LV2391191271/
"$4,065",2 Beds,1 Bath,878 Sqft,"Dogs OK, Cats OK",,"Conference Room, Gym, Hot Tub","Pet Friendly, Pool",,,41.9023964,-87.6358321,60610,https://www.apartmentguide.com/rent/228-W-Hill-St-Chicago-IL-LV2361235918/
"$3,997",1 Bed,1 Bath,"1,060 Sqft","Dogs OK, Cats OK",,"Conference Room, Gym, Hot Tub","Pet Friendly, Pool",,,41.9023964,-87.6358321,60610,https://www.apartmentguide.com/rent/228-W-Hill-St-Chicago-IL-LV2361516682/
"$4,140",1 Bed,1 Bath,"1,060 Sqft","Dogs OK, Cats OK",,"Conference Room, Gym, Hot Tub","Pet Friendly, Pool",,,41.9023964,-87.6358321,60610,https://www.apartmentguide.com/rent/228-W-Hill-St-Chicago-IL-LV2361516675/
"$2,400",Studio,1 Bath,505 Sqft,"Dogs OK, Cats OK",,"Conference Room, Gym, Hot Tub","Pet Friendly, Pool",,,41.9023964,-87.6358321,60610,https://www.apartmentguide.com/rent/228-W-Hill-St-Chicago-IL-LV1303636734/
"$2,917",1 Bed,1 Bath,728 Sqft,"Dogs OK, Cats OK",,"Conference Room, Gym, Hot Tub","Pet Friendly, Pool",,,41.9023964,-87.6358321,60610,https://www.apartmentguide.com/rent/228-W-Hill-St-Chicago-IL-LV2379147179/
"$4,627",2 Beds,2 Baths,"1,061 Sqft","Dogs OK, Cats OK",,"Conference Room, Gym, Hot Tub","Pet Friendly, Pool",,,41.9023964,-87.6358321,60610,https://www.apartmentguide.com/rent/228-W-Hill-St-Chicago-IL-LV2404885903/
"$4,170",1 Bed,1 Bath,"1,060 Sqft","Dogs OK, Cats OK",,"Conference Room, Gym, Hot Tub","Pet Friendly, Pool",,,41.9023964,-87.6358321,60610,https://www.apartmentguide.com/rent/228-W-Hill-St-Chicago-IL-LV672309067/
"$2,561",Studio,1 Bath,505 Sqft,"Dogs OK, Cats OK",,"Conference Room, Gym, Hot Tub","Pet Friendly, Pool",,,41.9023964,-87.6358321,60610,https://www.apartmentguide.com/rent/228-W-Hill-St-Chicago-IL-LV414032627/
"$4,286",1 Bed,1 Bath,"1,060 Sqft","Dogs OK, Cats OK",,"Conference Room, Gym, Hot Tub","Pet Friendly, Pool",,,41.9023964,-87.6358321,60610,https://www.apartmentguide.com/rent/228-W-Hill-St-Chicago-IL-LV498977022/
"$2,482",1 Bed,1 Bath,670 Sqft,"Dogs OK, Cats OK",Dishwasher,,"Heat, Pet Friendly, Pool",Garage,,41.9028893,-87.6443025,60610,https://www.apartmentguide.com/rent/1155-N-Howe-St-Chicago-IL-LV1597287696/
"$1,175",1 Bed,1 Bath,700 Sqft,Cats OK,,,"Ceiling Fans, Heat, Pet Friendly",,,41.9561577,-87.7510054,60641,https://www.apartmentguide.com/rent/4138-N-Milwaukee-Ave-Chicago-IL-LV274867164/
"$1,500",3 Beds,1 Bath,"1,100 Sqft",,"Refrigerator, Stove",On-Site Laundry,Heat,,,41.8384235,-87.6338608,60616,https://www.apartmentguide.com/rent/254-W-31st-St-Chicago-IL-LV2285486598/
"$2,412",1 Bed,1 Bath,800 Sqft,"Dogs OK, Cats OK",Dishwasher,,"Heat, Outdoor Parking, Pet Friendly",Garage,,41.8620182,-87.6270874,60605,https://www.apartmentguide.com/rent/1471-S-State-St-Chicago-IL-LV436930513/
"$4,000",2 Beds,2 Baths,"1,250 Sqft","Dogs OK, Cats OK",,,"Outdoor Parking, Pet Friendly, Quartz Countertops",Garage,,41.9466312,-87.6540148,60657,https://www.apartmentguide.com/rent/3541-N-Sheffield-Ave-Chicago-IL-LV2382903012/
"$2,200",3 Beds,2 Baths,"1,200 Sqft","Dogs OK, Cats OK","Dishwasher, Microwave, Stainless Steel Appliances",,"Heat, Smoke-Free, Pet Friendly, Snow Removal",,,41.9170594,-87.7208871,60647,https://www.apartmentguide.com/rent/3743-W-Armitage-Ave-Chicago-IL-LV2380470730/
"$2,050",1 Bed,1 Bath,900 Sqft,"Dogs OK, Cats OK",Dishwasher,,"Heat, Pet Friendly",,,41.9100499,-87.6904828,60622,https://www.apartmentguide.com/rent/2519-W-North-Ave-Chicago-IL-LV253453015/
"$2,690",1 Bed,1 Bath,826 Sqft,"Dogs OK, Cats OK",Dishwasher,,"Heat, Outdoor Parking, Pet Friendly",Garage,,41.884518,-87.6678548,60612,https://www.apartmentguide.com/rent/1624-W-Maypole-Ave-Chicago-IL-LV1592984513/
"$3,000",2 Beds,2 Baths,"1,375 Sqft","Dogs OK, Cats OK",Dishwasher,,"Heat, New Appliances, Outdoor Parking, Pet Friendly, Private Yard",,,41.8704511,-87.6632463,60607,https://www.apartmentguide.com/rent/900-S-Bishop-St-Chicago-IL-LV2391139601/
$878,1 Bed,1 Bath,900 Sqft,Dogs OK,"Dishwasher, Microwave, Refrigerator, Stove",On-Site Laundry,"Heat, No_WasherDryer, Smoke-Free, Outdoor Parking, Pet Friendly",,,41.7845135,-87.6901405,60629,https://www.apartmentguide.com/rent/6000-S-Talman-Ave-Chicago-IL-LV2392380956/
"$2,455",1 Bed,1 Bath,657 Sqft,"Dogs OK, Cats OK",Stainless Steel Appliances,Gym,"No_StorageSpace, Pet Friendly, Quartz Countertops",,,41.9226804,-87.6966582,60647,https://www.apartmentguide.com/rent/2733-W-Belden-Ave-Chicago-IL-LV1627676379/
"$2,650",1 Bed,1 Bath,791 Sqft,"Dogs OK, Cats OK",Stainless Steel Appliances,Gym,"No_StorageSpace, Pet Friendly, Quartz Countertops",,,41.9226804,-87.6966582,60647,https://www.apartmentguide.com/rent/2733-W-Belden-Ave-Chicago-IL-LV2404405732/
"$1,650",1 Bed,1 Bath,672 Sqft,,,,"Heat, Outdoor Parking, Pool, Private Yard",,,41.7949369,-87.5902591,60637,https://www.apartmentguide.com/rent/1450-E-55th-Pl-Chicago-IL-LV2259892073/
"$4,000",3 Beds,2 Baths,"1,500 Sqft","Dogs OK, Cats OK",Stainless Steel Appliances,Gym,"Granite Countertops, Heat, Pet Friendly",,,41.8622333,-87.6243918,60605,https://www.apartmentguide.com/rent/1464-S-Michigan-Ave-Chicago-IL-LV2417663613/
"$2,500",2 Beds,1 Bath,850 Sqft,"Dogs OK, Cats OK",,,"Heat, Outdoor Parking, Pet Friendly",Garage,,41.8588905,-87.665409,60608,https://www.apartmentguide.com/rent/1540-W-17th-St-Chicago-IL-LV975308385/
"$2,195",2 Beds,1.5 Baths,"1,100 Sqft","Dogs OK, Cats OK",,Gym,"Outdoor Parking, Pet Friendly",,,42.0201583,-87.6657805,60626,https://www.apartmentguide.com/rent/7621-N-Sheridan-Rd-Chicago-IL-LV2408627762/
"$1,750",1 Bed,1 Bath,528 Sqft,"Dogs OK, Cats OK",Stainless Steel Appliances,,"Pet Friendly, Private Yard",,,41.9289761,-87.7107067,60647,https://www.apartmentguide.com/rent/2617-N-Spaulding-Ave-Chicago-IL-LV674449408/
"$2,127",1 Bed,1 Bath,750 Sqft,Cats OK,"Dishwasher, Microwave, Stainless Steel Appliances",,"Ceiling Fans, Heat, Pet Friendly",,,41.9452493,-87.6455321,60657,https://www.apartmentguide.com/rent/630-W-Stratford-Pl-Chicago-IL-LV247193423/
"$1,350",Studio,1 Bath,500 Sqft,"Dogs OK, Cats OK","Dishwasher, Microwave",,Pet Friendly,,,41.9611276,-87.7393994,60630,https://www.apartmentguide.com/rent/4409-N-Kenneth-Ave-Chicago-IL-LV568023064/
"$1,750",2 Beds,1 Bath,"1,000 Sqft",,"Dishwasher, Stainless Steel Appliances",,"Heat, Private Yard",,,41.9993511,-87.6860325,60645,https://www.apartmentguide.com/rent/6455-N-Bell-Ave-Chicago-IL-LV2397681241/
"$2,400",2 Beds,1 Bath,634 Sqft,"Dogs OK, Cats OK","Dishwasher, Refrigerator, Stainless Steel Appliances, Stove",,"Off Street Parking, Outdoor Parking, Pet Friendly",,,41.928531,-87.6637499,60614,https://www.apartmentguide.com/rent/2550-N-Southport-Ave-Chicago-IL-LV2413041524/
"$1,775",2 Beds,1 Bath,775 Sqft,"Dogs OK, Cats OK","Dishwasher, Stainless Steel Appliances",,"Granite Countertops, Heat, Outdoor Parking, Pet Friendly",,,41.9682687,-87.7037905,60625,https://www.apartmentguide.com/rent/3003-W-Lawrence-Ave-Chicago-IL-LV1432217757/
"$1,700",2 Beds,1 Bath,"1,200 Sqft","Dogs OK, Cats OK",Dishwasher,,"Heat, Outdoor Parking, Pet Friendly, Private Yard",,,41.9665014,-87.7406726,60630,https://www.apartmentguide.com/rent/4450-W-Leland-Ave-Chicago-IL-LV789345403/
"$1,600",1 Bed,1 Bath,975 Sqft,,"Dishwasher, Microwave, Refrigerator, Stainless Steel Appliances",,,,,41.9628239,-87.7127812,60625,https://www.apartmentguide.com/rent/3351-W-Sunnyside-Ave-Chicago-IL-LV2352591743/
"$1,450",1 Bed,1 Bath,300 Sqft,"Dogs OK, Cats OK","Dishwasher, Microwave",,"Heat, Outdoor Parking, Pet Friendly, Quartz Countertops",,,41.9631507,-87.7061143,60625,https://www.apartmentguide.com/rent/3104-W-Sunnyside-Ave-Chicago-IL-LV220996793/
"$2,225",1 Bed,1 Bath,645 Sqft,"Dogs OK, Cats OK","Microwave, Refrigerator, Stainless Steel Appliances",,"Outdoor Parking, Pet Friendly, Snow Removal",Garage,,41.8682005,-87.6630919,60607,https://www.apartmentguide.com/rent/1435-W-Fillmore-St-Chicago-IL-LV2344588309/
"$3,048",2 Beds,2 Baths,"1,044 Sqft","Dogs OK, Cats OK","Microwave, Refrigerator, Stainless Steel Appliances",,"Outdoor Parking, Pet Friendly, Snow Removal",Garage,,41.8682005,-87.6630919,60607,https://www.apartmentguide.com/rent/1435-W-Fillmore-St-Chicago-IL-LV2344616873/
"$2,175",1 Bed,1 Bath,616 Sqft,"Dogs OK, Cats OK","Microwave, Refrigerator, Stainless Steel Appliances",,"Outdoor Parking, Pet Friendly, Snow Removal",Garage,,41.8682005,-87.6630919,60607,https://www.apartmentguide.com/rent/1435-W-Fillmore-St-Chicago-IL-LV2344689095/
"$2,150",1 Bed,1 Bath,616 Sqft,"Dogs OK, Cats OK","Microwave, Refrigerator, Stainless Steel Appliances",,"Outdoor Parking, Pet Friendly, Snow Removal",Garage,,41.8682005,-87.6630919,60607,https://www.apartmentguide.com/rent/1435-W-Fillmore-St-Chicago-IL-LV2344689060/
"$2,909",2 Beds,2 Baths,"1,003 Sqft","Dogs OK, Cats OK","Microwave, Refrigerator, Stainless Steel Appliances",,"Outdoor Parking, Pet Friendly, Snow Removal",Garage,,41.8682005,-87.6630919,60607,https://www.apartmentguide.com/rent/1435-W-Fillmore-St-Chicago-IL-LV2344689048/
"$2,095",2 Beds,1 Bath,"1,002 Sqft","Dogs OK, Cats OK",,,"Heat, Pet Friendly",,,41.9236773,-87.7062595,60647,https://www.apartmentguide.com/rent/3147-W-Medill-Ave-Chicago-IL-LV2393816161/
"$1,550",1 Bed,1 Bath,600 Sqft,"Dogs OK, Cats OK","Dishwasher, Stainless Steel Appliances",,"Ceiling Fans, Granite Countertops, Pet Friendly, Quartz Countertops",,,41.9680309,-87.6509257,60640,https://www.apartmentguide.com/rent/817-W-Lakeside-Pl-Chicago-IL-LV2409747962/
"$1,845",1 Bed,1 Bath,850 Sqft,"Dogs OK, Cats OK",,On-Site Laundry,"No_WasherDryer, Pet Friendly",,,41.9489863,-87.6808113,60618,https://www.apartmentguide.com/rent/3709-N-Hoyne-Ave-Chicago-IL-LV2417665049/
"$3,300",2 Beds,2 Baths,"1,200 Sqft","Dogs OK, Cats OK",,Gym,"Pet Friendly, Pool",,,42.0195625,-87.6642909,60626,https://www.apartmentguide.com/rent/7609-N-Eastlake-Terrace-Chicago-IL-LV1231089308/
"$1,695",1 Bed,1 Bath,700 Sqft,"Dogs OK, Cats OK",Dishwasher,,Pet Friendly,,,41.9586164,-87.6651049,60613,https://www.apartmentguide.com/rent/4220-N-Clark-St-Chicago-IL-LV2368304877/
"$2,200",3 Beds,1 Bath,"1,450 Sqft",,"Dishwasher, Stove",,"Heat, Outdoor Parking, Private Yard",,,41.8957492,-87.6812655,60622,https://www.apartmentguide.com/rent/2145-W-Chicago-Ave-Chicago-IL-LV273104017/
"$2,047",1 Bed,1 Bath,700 Sqft,"Dogs OK, Cats OK",Dishwasher,,"Ceiling Fans, Heat, Outdoor Parking, Pet Friendly",,,41.9410051,-87.6411974,60657,https://www.apartmentguide.com/rent/439-W-Melrose-St-Chicago-IL-LV2389484419/
"$1,650",1 Bed,1 Bath,632 Sqft,"Dogs OK, Cats OK",,,Pet Friendly,,,41.9337437,-87.7011047,60618,https://www.apartmentguide.com/rent/2919-W-George-St-Chicago-IL-LV2396215857/
"$1,495",Studio,1 Bath,400 Sqft,"Dogs OK, Cats OK",Dishwasher,,"Ceiling Fans, Pet Friendly",,,41.9207852,-87.6495674,60614,https://www.apartmentguide.com/rent/2127-N-Dayton-St-Chicago-IL-LV1412817472/
"$1,250",Studio,1 Bath,396 Sqft,Cats OK,,On-Site Laundry,"No_WasherDryer, Pet Friendly",,,41.9317784,-87.7112623,60647,https://www.apartmentguide.com/rent/3333-W-Diversey-Ave-Chicago-IL-LV2396220456/
"$2,150",3 Beds,1.5 Baths,"1,700 Sqft",,"Microwave, Refrigerator, Stove",On-Site Laundry,Granite Countertops,,,41.9713961,-87.7761573,60630,https://www.apartmentguide.com/rent/4936-N-Marmora-Ave-Chicago-IL-LV2240199437/
"$1,195",Studio,1 Bath,381 Sqft,Cats OK,,On-Site Laundry,"No_WasherDryer, Pet Friendly",,,41.9318642,-87.7112555,60647,https://www.apartmentguide.com/rent/3335-W-Diversey-Ave-Chicago-IL-LV304361147/
"$1,345",Studio,1 Bath,400 Sqft,"Dogs OK, Cats OK",,,"Ceiling Fans, Pet Friendly",,,41.9440052,-87.6486372,60657,https://www.apartmentguide.com/rent/730-W-Roscoe-St-Chicago-IL-LV355472804/
"$1,730",1 Bed,1 Bath,700 Sqft,Cats OK,,On-Site Laundry,"Heat, No_StorageSpace, No_WasherDryer, Smoke-Free, Outdoor Parking, Pet Friendly",,,41.9272397,-87.7098604,60647,https://www.apartmentguide.com/rent/2520-N-Sawyer-Ave-Chicago-IL-LV2391505974/
"$1,395",1 Bed,1 Bath,600 Sqft,"Dogs OK, Cats OK","Refrigerator, Stove",,"Ceiling Fans, Heat, Outdoor Parking, Pet Friendly",,,41.9684119,-87.7249215,60625,https://www.apartmentguide.com/rent/3842-W-Lawrence-Ave-Chicago-IL-LV2419409743/
$970,Studio,1 Bath,340 Sqft,Cats OK,Refrigerator,Elevator,"No_WasherDryer, Pet Friendly",,,41.959355,-87.656607,60613,https://www.apartmentguide.com/rent/4228-N-Kenmore-Ave-Chicago-IL-LV268234148/
"$1,750",3 Beds,1 Bath,"1,300 Sqft",,Refrigerator,,,,,41.7809661,-87.6129299,60637,https://www.apartmentguide.com/rent/6239-S-Eberhart-Ave-Chicago-IL-LV2410389691/
"$2,265",Studio,1 Bath,538 Sqft,"Dogs OK, Cats OK",Dishwasher,,"Heat, Outdoor Parking, Pet Friendly, Pool",Garage,,41.8958211,-87.632374,60654,https://www.apartmentguide.com/rent/733-N-La-Salle-Dr-Chicago-IL-LV1739496627/
"$2,100",1 Bed,1 Bath,600 Sqft,Cats OK,"Dishwasher, Gas Stove, Microwave, Refrigerator",,Pet Friendly,,,41.9115348,-87.6735597,60622,https://www.apartmentguide.com/rent/1633-N-Honore-St-Chicago-IL-LV2309924012/
"$1,250",1 Bed,1 Bath,650 Sqft,,"Dishwasher, Refrigerator, Stove",,"Heat, Outdoor Parking",,,41.9356872,-87.7568628,60641,https://www.apartmentguide.com/rent/3018-N-Laramie-Ave-Chicago-IL-LV699555187/
"$2,700",2 Beds,2 Baths,"1,350 Sqft","Dogs OK, Cats OK",Dishwasher,,Pet Friendly,,,41.96331,-87.655082,60640,https://www.apartmentguide.com/rent/4450-N-Sheridan-Rd-Chicago-IL-LV2402944470/
"$1,700",2 Beds,1 Bath,"1,100 Sqft",Cats OK,Dishwasher,On-Site Laundry,"Heat, Pet Friendly",,,42.003549,-87.6573243,60626,https://www.apartmentguide.com/rent/1031-W-North-Shore-Ave-Chicago-IL-LV1476001205/
"$1,675",2 Beds,1 Bath,"1,150 Sqft","Dogs OK, Cats OK",Dishwasher,,"Heat, Outdoor Parking, Pet Friendly",,,41.9391953,-87.7036517,60618,https://www.apartmentguide.com/rent/3021-W-Belmont-Ave-Chicago-IL-LV2391473286/
"$1,900",2 Beds,2 Baths,"1,100 Sqft","Dogs OK, Cats OK",Dishwasher,,"Heat, Outdoor Parking, Pet Friendly, Private Yard",,,41.8156727,-87.6003344,60653,https://www.apartmentguide.com/rent/4339-S-Berkeley-Ave-Chicago-IL-LV876846646/
"$1,756",1 Bed,1 Bath,470 Sqft,"Dogs OK, Cats OK",,"Elevator, On-Site Laundry","Ceiling Fans, No_StorageSpace, Outdoor Parking, Pet Friendly",Garage,,41.8942284,-87.6299466,60654,https://www.apartmentguide.com/rent/660-N-Dearborn-St-Chicago-IL-LV2413508697/
"$1,741",Studio,1 Bath,330 Sqft,"Dogs OK, Cats OK",,"Elevator, On-Site Laundry","Ceiling Fans, No_StorageSpace, Outdoor Parking, Pet Friendly",Garage,,41.8942284,-87.6299466,60654,https://www.apartmentguide.com/rent/660-N-Dearborn-St-Chicago-IL-LV2413453924/
"$1,622",Studio,1 Bath,375 Sqft,"Dogs OK, Cats OK",Dishwasher,On-Site Laundry,"Ceiling Fans, No_StorageSpace, Outdoor Parking, Pet Friendly",Garage,,41.8085754,-87.5975328,60615,https://www.apartmentguide.com/rent/4726-S-Woodlawn-Ave-Chicago-IL-LV1649503157/
"$4,601",2 Beds,2 Baths,"1,055 Sqft",,,Conference Room,"Smoke-Free, Pool, Quartz Countertops",,,41.8970541,-87.6343797,60610,https://www.apartmentguide.com/rent/808-N-Wells-St-Chicago-IL-LV2407303044/
"$4,789",2 Beds,2 Baths,"1,063 Sqft",,,Conference Room,"Smoke-Free, Pool, Quartz Countertops",,,41.8970541,-87.6343797,60610,https://www.apartmentguide.com/rent/808-N-Wells-St-Chicago-IL-LV770146968/
"$3,626",2 Beds,2 Baths,867 Sqft,,,Conference Room,"Smoke-Free, Pool, Quartz Countertops",,,41.8970541,-87.6343797,60610,https://www.apartmentguide.com/rent/808-N-Wells-St-Chicago-IL-LV2416538222/
"$1,890",1 Bed,1 Bath,650 Sqft,"Dogs OK, Cats OK",,On-Site Laundry,"Ceiling Fans, No_StorageSpace, Outdoor Parking, Pet Friendly",Garage,,41.8009637,-87.5864313,60615,https://www.apartmentguide.com/rent/5202-S-Cornell-Ave-Chicago-IL-LV2339470850/
"$2,450",2 Beds,1 Bath,850 Sqft,"Dogs OK, Cats OK",,,"Outdoor Parking, Pet Friendly",,,41.9610331,-87.7072201,60618,https://www.apartmentguide.com/rent/3135-W-Montrose-Ave-Chicago-IL-LV2361930104/
"$1,450",3 Beds,1 Bath,"4,149 Sqft",,"Refrigerator, Stove",On-Site Laundry,Ceiling Fans,,,41.783715,-87.6419954,60621,https://www.apartmentguide.com/rent/650-W-61st-St-Chicago-IL-LV288112877/
"$1,250",1 Bed,1 Bath,700 Sqft,"Dogs OK, Cats OK",Stove,On-Site Laundry,"Heat, Pet Friendly",,,41.9428789,-87.7268982,60641,https://www.apartmentguide.com/rent/3950-W-Roscoe-St-Chicago-IL-LV1282494259/
"$1,395",Studio,1 Bath,400 Sqft,"Dogs OK, Cats OK",,On-Site Laundry,"No_WasherDryer, Pet Friendly",,,41.942835,-87.6698387,60657,https://www.apartmentguide.com/rent/3345-N-Marshfield-Ave-Chicago-IL-LV2417629616/
"$1,860",1 Bed,1 Bath,573 Sqft,"Dogs OK, Cats OK",,On-Site Laundry,"Ceiling Fans, Outdoor Parking, Pet Friendly",Garage,,41.7992196,-87.6010589,60615,https://www.apartmentguide.com/rent/5301-S-Ellis-Ave-Chicago-IL-LV1463064344/
"$1,100",1 Bed,1 Bath,500 Sqft,"Dogs OK, Cats OK","Refrigerator, Stove",,"Heat, Pet Friendly",,,41.7634009,-87.5585356,60649,https://www.apartmentguide.com/rent/7337-S-South-Shore-Dr-Chicago-IL-LV1288520603/
"$2,350",2 Beds,1 Bath,"1,500 Sqft","Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stove",,"Heat, Outdoor Parking, Pet Friendly",,,41.9570902,-87.6695663,60613,https://www.apartmentguide.com/rent/4130-N-Ashland-Ave-Chicago-IL-LV2343490088/
"$1,100",Studio,1 Bath,275 Sqft,Cats OK,"Dishwasher, Microwave, Refrigerator, Stainless Steel Appliances, Stove",,"Ceiling Fans, Granite Countertops, Heat, No_WasherDryer, Pet Friendly",,,41.9564503,-87.6557555,60613,https://www.apartmentguide.com/rent/4069-N-Kenmore-Ave-Chicago-IL-LV735949514/
"$1,675",2 Beds,2 Baths,892 Sqft,"Dogs OK, Cats OK",,"Elevator, Gym, On-Site Laundry","Ceiling Fans, Resident Lounge, Heat, Off Street Parking, Outdoor Parking, Pet Friendly",Garage,,41.7648717,-87.5608443,60649,https://www.apartmentguide.com/rent/7251-S-South-Shore-Dr-Chicago-IL-LV2317273287/
"$1,685",1 Bed,1 Bath,558 Sqft,"Dogs OK, Cats OK",,On-Site Laundry,"Ceiling Fans, Outdoor Parking, Pet Friendly",Garage,,41.9347712,-87.6423693,60657,https://www.apartmentguide.com/rent/520-W-Surf-St-Chicago-IL-LV2402811226/
"$1,395",Studio,1 Bath,421 Sqft,"Dogs OK, Cats OK",,On-Site Laundry,"Ceiling Fans, Outdoor Parking, Pet Friendly",Garage,,41.9347712,-87.6423693,60657,https://www.apartmentguide.com/rent/520-W-Surf-St-Chicago-IL-LV2402811225/
"$1,300",Studio,1 Bath,650 Sqft,"Dogs OK, Cats OK",,,"Heat, Outdoor Parking, Pet Friendly",,,41.9611176,-87.7396105,60630,https://www.apartmentguide.com/rent/4407-N-Kenneth-Ave-Chicago-IL-LV2359596956/
"$1,350",1 Bed,1 Bath,850 Sqft,"Dogs OK, Cats OK",,On-Site Laundry,"No_WasherDryer, Outdoor Parking, Pet Friendly",,,41.972092,-87.7258679,60625,https://www.apartmentguide.com/rent/5002-N-Springfield-Ave-Chicago-IL-LV2359768228/
"$1,695",1 Bed,1 Bath,650 Sqft,"Dogs OK, Cats OK","Dishwasher, Stainless Steel Appliances",Elevator,"Heat, Pet Friendly",Garage,,41.9073543,-87.6297757,60610,https://www.apartmentguide.com/rent/1355-N-Dearborn-St-Chicago-IL-LV1469094377/
"$1,250",Studio,1 Bath,375 Sqft,,Refrigerator,Elevator,Outdoor Parking,,,41.9962449,-87.6577827,60660,https://www.apartmentguide.com/rent/1061-W-Rosemont-Ave-Chicago-IL-LV710278713/
"$1,450",1 Bed,1 Bath,750 Sqft,"Dogs OK, Cats OK",,,"Heat, Outdoor Parking, Pet Friendly",,,41.9611176,-87.7396105,60630,https://www.apartmentguide.com/rent/4407-N-Kenneth-Ave-Chicago-IL-LV2361775778/
"$2,740",Studio,1 Bath,585 Sqft,"Dogs OK, Cats OK",Dishwasher,"Office Center/Conference Room, Elevator","Dog Park, Outdoor Parking, Pet Friendly, Pool",Garage,,41.8970541,-87.6343797,60610,https://www.apartmentguide.com/rent/808-N-Wells-St-Chicago-IL-LV2215992856/
$939,Studio,1 Bath,200 Sqft,,,"Office Center/Conference Room, On-Site Laundry","Heat, No_StorageSpace, No_WasherDryer",,,41.7967377,-87.6024072,60615,https://www.apartmentguide.com/rent/5445-S-Ingleside-Ave-Chicago-IL-LV2388858218/
"$1,375",Studio,1 Bath,,"Dogs OK, Cats OK","Microwave, Refrigerator, Stove","Elevator, Gym","Heat, Outdoor Parking, Pet Friendly",,,41.9914634,-87.6578481,60660,https://www.apartmentguide.com/rent/6019-N-Winthrop-Ave-Chicago-IL-LV2403302963/
"$1,450",Studio,1 Bath,,,"Dishwasher, Microwave, Refrigerator, Stove",Gym,Heat,,,41.991203,-87.6565234,60660,https://www.apartmentguide.com/rent/6007-N-Kenmore-Ave-Chicago-IL-LV2294711841/
"$4,995",2 Beds,2 Baths,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stove","Playground, Rec Room","Smoke-Free, Pet Friendly, Pool, Quartz Countertops",Garage,,41.8916435,-87.6156481,60611,https://www.apartmentguide.com/rent/514-N-Peshtigo-Ct-Chicago-IL-LV2413625634/
"$2,450",1 Bed,1 Bath,,,Dishwasher,Gym,"Heat, No_StorageSpace, Smoke-Free, Outdoor Parking",,,41.8764586,-87.6555539,60607,https://www.apartmentguide.com/rent/1125-W-Van-Buren-St-Chicago-IL-LV1410406284/
"$3,995",2 Beds,2 Baths,,,Dishwasher,Gym,"Heat, No_StorageSpace, Smoke-Free, Outdoor Parking",,,41.8764586,-87.6555539,60607,https://www.apartmentguide.com/rent/1125-W-Van-Buren-St-Chicago-IL-LV1561287392/
"$2,910",1 Bed,1 Bath,,,Dishwasher,Gym,"Heat, No_StorageSpace, Smoke-Free, Outdoor Parking",,,41.8764586,-87.6555539,60607,https://www.apartmentguide.com/rent/1125-W-Van-Buren-St-Chicago-IL-LV2352176245/
"$2,900",1 Bed,1 Bath,,,Dishwasher,Gym,"Heat, No_StorageSpace, Smoke-Free, Outdoor Parking",,,41.8764586,-87.6555539,60607,https://www.apartmentguide.com/rent/1125-W-Van-Buren-St-Chicago-IL-LV2352176271/
"$2,423",1 Bed,1 Bath,,,Dishwasher,Gym,"Heat, No_StorageSpace, Smoke-Free, Outdoor Parking",,,41.8764586,-87.6555539,60607,https://www.apartmentguide.com/rent/1125-W-Van-Buren-St-Chicago-IL-LV2406820871/
"$2,885",1 Bed,1 Bath,,,Dishwasher,Gym,"Heat, No_StorageSpace, Smoke-Free, Outdoor Parking",,,41.8764586,-87.6555539,60607,https://www.apartmentguide.com/rent/1125-W-Van-Buren-St-Chicago-IL-LV2244096545/
"$2,110",Studio,1 Bath,,,Dishwasher,Gym,"Heat, No_StorageSpace, Smoke-Free, Outdoor Parking",,,41.8764586,-87.6555539,60607,https://www.apartmentguide.com/rent/1125-W-Van-Buren-St-Chicago-IL-LV2379146307/
